;freq/Hz;Re(Z);Im(Z);r;Or
0;10002.229;-0.0004110561000000021;-0.0162289701;0.006689;0.0048989661000000155
1;7469.9731;0.0010713150000000128;-0.01151003238;0.006689;0.0048989661000000155
2;5623.4634;0.0013111707000000123;-0.0079496088;0.006689;0.0048989661000000155
3;4166.333;0.001502995200000008;-0.0033529566;0.006689;0.0048989661000000155
4;3110.9958;-0.004966932599999996;-0.0023868114899999997;0.006689;0.0048989661000000155
5;2322.77;0.0048989661000000155;0.0024934526399999998;0.006689;0.0048989661000000155
6;1735.5554;0.005425912800000011;0.00710087763;0.006689;0.0048989661000000155
7;1295.4148;0.006637516199999995;0.00831674592;0.006689;0.0048989661000000155
8;967.8317900000001;0.010389353100000009;0.01062630702;0.006689;0.0048989661000000155
9;723.37988;0.012982556999999999;0.013708035390000001;0.006689;0.0048989661000000155
10;540.17285;0.015609927899999997;0.01643196618;0.006689;0.0048989661000000155
11;403.06525;0.018621815100000022;0.0172707234;0.006689;0.0048989661000000155
12;301.2532;0.022497648600000007;0.02009055468;0.006689;0.0048989661000000155
13;225.07205;0.02117965920000001;0.0238337421;0.006689;0.0048989661000000155
14;168.1171;0.028388167500000012;0.0239362662;0.006689;0.0048989661000000155
15;125.52214;0.029158449600000018;0.041230599900000005;0.006689;0.0048989661000000155
16;93.71051800000001;0.035513748899999996;0.0271588296;0.006689;0.0048989661000000155
17;70.022408;0.04152670830000001;0.036166869899999995;0.006689;0.0048989661000000155
18;52.2925;0.04677278760000002;0.0385458927;0.006689;0.0048989661000000155
19;39.062496;0.053787377700000014;0.0474482547;0.006689;0.0048989661000000155
20;29.151121000000003;0.06390342210000002;0.055047207599999995;0.006689;0.0048989661000000155
21;21.792187;0.07339300500000001;0.0603052086;0.006689;0.0048989661000000155
22;16.276042999999998;0.09270613800000004;0.0732156264;0.006689;0.0048989661000000155
23;12.150079;0.11301698100000003;0.0748208307;0.006689;0.0048989661000000155
24;9.0632257;0.12406814700000002;0.0716285472;0.006689;0.0048989661000000155
25;6.781683900000001;0.14226418500000002;0.07119387240000001;0.006689;0.0048989661000000155
26;5.059908900000001;0.15658566000000002;0.0725466042;0.006689;0.0048989661000000155
27;3.7778049;0.17283472500000002;0.0655216569;0.006689;0.0048989661000000155
28;2.8244757999999996;0.177028761;0.06926860500000001;0.006689;0.0048989661000000155
29;2.109206;0.193134102;0.057307494300000004;0.006689;0.0048989661000000155
30;1.5751007;0.21846791399999993;0.054634358099999995;0.006689;0.0048989661000000155
31;1.1748117;0.22438233300000002;0.061805973599999994;0.006689;0.0048989661000000155
32;0.87780881;0.22852869899999995;0.046289027399999995;0.006689;0.0048989661000000155
33;0.65651262;0.24201468899999998;0.0382848417;0.006689;0.0048989661000000155
34;0.48987335;0.269570847;0.045628737;0.006689;0.0048989661000000155
35;0.36592504;0.268820916;0.0391233213;0.006689;0.0048989661000000155
36;0.27337465;0.25159020600000004;0.025759248899999997;0.006689;0.0048989661000000155
37;0.2042484;0.261976995;0.0347935497;0.006689;0.0048989661000000155
38;0.15246877;0.24401735399999996;0.0306208539;0.006689;0.0048989661000000155
39;0.11373893;0.258817272;0.026306805;0.006689;0.0048989661000000155
40;0.085123882;0.25278351;0.01606072671;0.006689;0.0048989661000000155
