;freq/Hz;Re(Z);Im(Z);r;Or
0;10002.229;0.03201973949999999;-0.0431859855;0.00738;0.03968232030000002
1;7469.9731;0.031083509099999993;-0.0313299252;0.00738;0.03968232030000002
2;5623.4634;0.033515754299999985;-0.0211606689;0.00738;0.03968232030000002
3;4166.333;0.03508154789999999;-0.01251012168;0.00738;0.03968232030000002
4;3110.9958;0.03593941050000001;-0.00631257102;0.00738;0.03968232030000002
5;2322.77;0.03839264099999998;-0.001054994073;0.00738;0.03968232030000002
6;1735.5554;0.03968232030000002;0.00230783742;0.00738;0.03968232030000002
7;1295.4148;0.04228043189999999;0.0043942239600000006;0.00738;0.03968232030000002
8;967.8317900000001;0.04376971829999999;0.00808451217;0.00738;0.03968232030000002
9;723.37988;0.04652898810000001;0.01039617558;0.00738;0.03968232030000002
10;540.17285;0.04849589429999998;0.011245080840000001;0.00738;0.03968232030000002
11;403.06525;0.05191062239999999;0.016492059990000002;0.00738;0.03968232030000002
12;301.2532;0.053822454;0.01605549876;0.00738;0.03968232030000002
13;225.07205;0.057967895999999984;0.0178546074;0.00738;0.03968232030000002
14;168.1171;0.06116415899999999;0.020900014380000005;0.00738;0.03968232030000002
15;125.52214;0.06375362699999997;0.02088578121;0.00738;0.03968232030000002
16;93.71051800000001;0.06587443800000001;0.0249681096;0.00738;0.03968232030000002
17;70.022408;0.069012426;0.027755985599999998;0.00738;0.03968232030000002
18;52.2925;0.07522559100000002;0.035346116399999995;0.00738;0.03968232030000002
19;39.062496;0.07935923100000003;0.044626957200000004;0.00738;0.03968232030000002
20;29.151121000000003;0.08809584;0.0499142469;0.00738;0.03968232030000002
21;21.792187;0.09539117699999998;0.061896282000000004;0.00738;0.03968232030000002
22;16.276042999999998;0.11341619100000003;0.06833100959999999;0.00738;0.03968232030000002
23;12.150079;0.12920061;0.0733035534;0.00738;0.03968232030000002
24;9.0632257;0.149213715;0.0751728768;0.00738;0.03968232030000002
25;6.781683900000001;0.16374754199999997;0.0753879966;0.00738;0.03968232030000002
26;5.059908900000001;0.178656156;0.06870203970000001;0.00738;0.03968232030000002
27;3.7778049;0.19308504600000004;0.0723233574;0.00738;0.03968232030000002
28;2.8244757999999996;0.20592515999999997;0.06801284910000001;0.00738;0.03968232030000002
29;2.109206;0.22137485999999995;0.061239024;0.00738;0.03968232030000002
30;1.5751007;0.23931791100000002;0.052361379;0.00738;0.03968232030000002
31;1.1748117;0.24814397999999996;0.054478200000000004;0.00738;0.03968232030000002
32;0.87780881;0.25486555499999997;0.055157749500000006;0.00738;0.03968232030000002
33;0.65651262;0.255475248;0.053767215599999994;0.00738;0.03968232030000002
34;0.48987335;0.26485120199999995;0.041775591900000006;0.00738;0.03968232030000002
35;0.36592504;0.274570401;0.028180782;0.00738;0.03968232030000002
36;0.27337465;0.29303051399999996;0.0168332661;0.00738;0.03968232030000002
37;0.2042484;0.3108574979999999;0.01418129433;0.00738;0.03968232030000002
38;0.15246877;0.33586994700000006;0.030056298300000003;0.00738;0.03968232030000002
39;0.11373893;0.3361525229999999;0.0405386457;0.00738;0.03968232030000002
