;freq/Hz;Re(Z);Im(Z);r;Or
0;10002.229;0.014428442700000012;-0.0403060035;0.006689;0.015008097300000012
1;7469.9731;0.010120326300000017;-0.0258642258;0.006689;0.015008097300000012
2;5623.4634;0.011797638299999996;-0.017978674559999998;0.006689;0.015008097300000012
3;4166.333;0.011957906100000006;-0.01133567232;0.006689;0.015008097300000012
4;3110.9958;0.013217553299999997;-0.00459759027;0.006689;0.015008097300000012
5;2322.77;0.015008097300000012;0.00035608652100000007;0.006689;0.015008097300000012
6;1735.5554;0.017239345200000013;0.0035201050499999997;0.006689;0.015008097300000012
7;1295.4148;0.01951685820000002;0.00693678804;0.006689;0.015008097300000012
8;967.8317900000001;0.021888608699999992;0.0099739122;0.006689;0.015008097300000012
9;723.37988;0.0245391762;0.0116252619;0.006689;0.015008097300000012
10;540.17285;0.027044724000000013;0.011405582790000002;0.006689;0.015008097300000012
11;403.06525;0.029848018200000034;0.01426727883;0.006689;0.015008097300000012
12;301.2532;0.031732936200000006;0.01703973747;0.006689;0.015008097300000012
13;225.07205;0.035567844900000006;0.017584261379999997;0.006689;0.015008097300000012
14;168.1171;0.0376359627;0.01917465081;0.006689;0.015008097300000012
15;125.52214;0.04103905469999999;0.023023501199999998;0.006689;0.015008097300000012
16;93.71051800000001;0.0430005807;0.026504614500000002;0.006689;0.015008097300000012
17;70.022408;0.0661373685;0.024064122599999998;0.006689;0.015008097300000012
18;52.2925;0.05201340900000002;0.0361145904;0.006689;0.015008097300000012
19;39.062496;0.05797465800000003;0.0435882741;0.006689;0.015008097300000012
20;29.151121000000003;0.06537203400000001;0.051972295200000004;0.006689;0.015008097300000012
21;21.792187;0.07734703199999998;0.06041720579999999;0.006689;0.015008097300000012
22;16.276042999999998;0.09547486200000001;0.069048042;0.006689;0.015008097300000012
23;12.150079;0.10974940200000001;0.070478058;0.006689;0.015008097300000012
24;9.0632257;0.12821274900000001;0.0672413973;0.006689;0.015008097300000012
25;6.781683900000001;0.14278206600000004;0.0653674644;0.006689;0.015008097300000012
26;5.059908900000001;0.15427620600000003;0.0641632047;0.006689;0.015008097300000012
27;3.7778049;0.16717980300000004;0.06224574089999999;0.006689;0.015008097300000012
28;2.8244757999999996;0.180361608;0.055815144000000004;0.006689;0.015008097300000012
29;2.109206;0.192036033;0.05310249;0.006689;0.015008097300000012
30;1.5751007;0.20681595899999994;0.0529803435;0.006689;0.015008097300000012
31;1.1748117;0.20478834600000004;0.0444716685;0.006689;0.015008097300000012
32;0.87780881;0.22417928399999995;0.0493637235;0.006689;0.015008097300000012
33;0.65651262;0.23316940500000002;0.0463982904;0.006689;0.015008097300000012
34;0.48987335;0.22684409999999997;0.0339723006;0.006689;0.015008097300000012
35;0.36592504;0.243311796;0.026579322;0.006689;0.015008097300000012
36;0.27337465;0.254452674;0.0412144299;0.006689;0.015008097300000012
37;0.2042484;0.259640766;0.011902638929999999;0.006689;0.015008097300000012
38;0.15246877;0.253568322;0.01378469925;0.006689;0.015008097300000012
39;0.11373893;0.25569026699999997;0.005890254510000001;0.006689;0.015008097300000012
40;0.085123882;0.25352607;0.00988721937;0.006689;0.015008097300000012
41;0.063551396;0.251032572;0.01863440628;0.006689;0.015008097300000012
42;0.047469317999999996;0.250863354;-0.00287823333;0.006689;0.015008097300000012
43;0.035465579;0.262524255;1.0761080190000001e-05;0.006689;0.015008097300000012
44;0.026447187999999996;0.24541933500000002;-0.004606251510000001;0.006689;0.015008097300000012
45;0.019736707;0.252990045;-0.01951762449;0.006689;0.015008097300000012
46;0.01477469;0.236013687;-0.001461627636;0.006689;0.015008097300000012
