;freq/Hz;Re(Z);Im(Z);r;Or
0;10002.229;0.038310831299999994;-0.028850973899999997;0.00738;0.04281545519999999
1;7469.9731;0.03720767399999998;-0.01858597146;0.00738;0.04281545519999999
2;5623.4634;0.038722422899999984;-0.012261175709999999;0.00738;0.04281545519999999
3;4166.333;0.04039175909999998;-0.00542381028;0.00738;0.04281545519999999
4;3110.9958;0.04017517559999999;-0.0013098033899999998;0.00738;0.04281545519999999
5;2322.77;0.04281545519999999;0.0024322086600000003;0.00738;0.04281545519999999
6;1735.5554;0.04560947789999997;0.0053528076;0.00738;0.04281545519999999
7;1295.4148;0.0482519499;0.007189603890000001;0.00738;0.04281545519999999
8;967.8317900000001;0.04971530129999999;0.01052228772;0.00738;0.04281545519999999
9;723.37988;0.05332965539999998;0.011925934650000001;0.00738;0.04281545519999999
10;540.17285;0.05629663199999997;0.01377930267;0.00738;0.04281545519999999
11;403.06525;0.05858895000000001;0.01535124402;0.00738;0.04281545519999999
12;301.2532;0.06108769800000002;0.01793630265;0.00738;0.04281545519999999
13;225.07205;0.06553176000000001;0.011941571040000001;0.00738;0.04281545519999999
14;168.1171;0.066644403;0.02072806239;0.00738;0.04281545519999999
15;125.52214;0.07094184300000002;0.0234814356;0.00738;0.04281545519999999
16;93.71051800000001;0.07299797399999997;0.026239676400000002;0.00738;0.04281545519999999
17;70.022408;0.077311017;0.030910786200000002;0.00738;0.04281545519999999
18;52.2925;0.082108026;0.03559164;0.00738;0.04281545519999999
19;39.062496;0.087909927;0.0414648864;0.00738;0.04281545519999999
20;29.151121000000003;0.09617290199999998;0.0495993603;0.00738;0.04281545519999999
21;21.792187;0.107300067;0.055818806400000004;0.00738;0.04281545519999999
22;16.276042999999998;0.12013236899999997;0.063778575;0.00738;0.04281545519999999
23;12.150079;0.13706989800000002;0.06839335440000001;0.00738;0.04281545519999999
24;9.0632257;0.15480908100000002;0.06948840989999999;0.00738;0.04281545519999999
25;6.781683900000001;0.16910634300000002;0.06624188339999999;0.00738;0.04281545519999999
26;5.059908900000001;0.18029669699999995;0.0652665699;0.00738;0.04281545519999999
27;3.7778049;0.194902155;0.064073058;0.00738;0.04281545519999999
28;2.8244757999999996;0.208841115;0.0637912989;0.00738;0.04281545519999999
29;2.109206;0.22218283499999994;0.058595439000000006;0.00738;0.04281545519999999
30;1.5751007;0.23045253;0.0528959844;0.00738;0.04281545519999999
31;1.1748117;0.24201029999999996;0.0490197561;0.00738;0.04281545519999999
32;0.87780881;0.25127067000000003;0.047557817999999995;0.00738;0.04281545519999999
33;0.65651262;0.260253252;0.040815551699999994;0.00738;0.04281545519999999
34;0.48987335;0.268796787;0.037684783500000006;0.00738;0.04281545519999999
35;0.36592504;0.273928011;0.03206118299999999;0.00738;0.04281545519999999
36;0.27337465;0.28324310699999994;0.0248701467;0.00738;0.04281545519999999
37;0.2042484;0.28607216399999996;0.019837827869999998;0.00738;0.04281545519999999
38;0.15246877;0.28589935499999997;0.015340132709999997;0.00738;0.04281545519999999
39;0.11373893;0.26593165199999996;0.00983340015;0.00738;0.04281545519999999
40;0.085123882;0.28434819;0.0026223365699999997;0.00738;0.04281545519999999
41;0.063551396;0.2861211779999999;0.001604397711;0.00738;0.04281545519999999
42;0.047469317999999996;0.287979216;-0.0011065857389999999;0.00738;0.04281545519999999
43;0.035465579;0.27642835499999996;-0.00155249871;0.00738;0.04281545519999999
