;freq/Hz;Re(Z);Im(Z);r;Or
0;10002.229;0.052060476300000005;-0.0239554644;0.005382;0.054973627800000036
1;7469.9731;0.0516459888;-0.01557159408;0.005382;0.054973627800000036
2;5623.4634;0.05377303470000001;-0.00892504893;0.005382;0.054973627800000036
3;4166.333;0.0537657981;-0.0032290530300000003;0.005382;0.054973627800000036
4;3110.9958;0.054973627800000036;0.001279928496;0.005382;0.054973627800000036
5;2322.77;0.05695588500000001;0.005485018139999999;0.005382;0.054973627800000036
6;1735.5554;0.05902773870000001;0.00800481423;0.005382;0.054973627800000036
7;1295.4148;0.062463668400000005;0.012339629190000001;0.005382;0.054973627800000036
8;967.8317900000001;0.0644741286;0.015400249619999999;0.005382;0.054973627800000036
9;723.37988;0.06867281190000003;0.019545921990000003;0.005382;0.054973627800000036
10;540.17285;0.07132177500000002;0.0213466575;0.005382;0.054973627800000036
11;403.06525;0.0771900843;0.0242939991;0.005382;0.054973627800000036
12;301.2532;0.08211872130000002;0.027645756599999995;0.005382;0.054973627800000036
13;225.07205;0.0872497437;0.030145720499999997;0.005382;0.054973627800000036
14;168.1171;0.0935364129;0.0314476302;0.005382;0.054973627800000036
15;125.52214;0.098716779;0.033212363099999996;0.005382;0.054973627800000036
16;93.71051800000001;0.10535821800000003;0.0356364078;0.005382;0.054973627800000036
17;70.022408;0.11054013600000002;0.038733569700000005;0.005382;0.054973627800000036
18;52.2925;0.11557240800000002;0.0420940065;0.005382;0.054973627800000036
19;39.062496;0.121695042;0.0480970455;0.005382;0.054973627800000036
20;29.151121000000003;0.128906085;0.0569374428;0.005382;0.054973627800000036
21;21.792187;0.13900120500000002;0.06470273039999999;0.005382;0.054973627800000036
22;16.276042999999998;0.15175610100000003;0.0743285193;0.005382;0.054973627800000036
23;12.150079;0.17009844600000004;0.0862098867;0.005382;0.054973627800000036
24;9.0632257;0.193603179;0.0916947654;0.005382;0.054973627800000036
25;6.781683900000001;0.216418839;0.0911167845;0.005382;0.054973627800000036
26;5.059908900000001;0.23799306299999998;0.0903254079;0.005382;0.054973627800000036
27;3.7778049;0.25742782799999997;0.0877361751;0.005382;0.054973627800000036
28;2.8244757999999996;0.36603201599999996;0.0697126353;0.005382;0.054973627800000036
29;2.109206;0.22409276399999997;0.010780713300000001;0.005382;0.054973627800000036
30;1.5751007;0.316908879;0.0682944759;0.005382;0.054973627800000036
31;1.1748117;0.308987322;0.0545267457;0.005382;0.054973627800000036
32;0.87780881;0.328750653;0.0470632512;0.005382;0.054973627800000036
33;0.65651262;0.33590925899999996;0.033298215299999996;0.005382;0.054973627800000036
34;0.48987335;0.33932944500000006;0.030402989400000004;0.005382;0.054973627800000036
35;0.36592504;0.3430527029999999;0.0322980903;0.005382;0.054973627800000036
36;0.27337465;0.35066919300000005;0.0222222;0.005382;0.054973627800000036
37;0.2042484;0.361508112;0.00804102726;0.005382;0.054973627800000036
38;0.15246877;0.320314953;0.00525788445;0.005382;0.054973627800000036
39;0.11373893;0.373759764;0.01420095957;0.005382;0.054973627800000036
40;0.085123882;0.3617991720000001;0.00684157635;0.005382;0.054973627800000036
