;freq/Hz;Re(Z);Im(Z);r;Or
0;10002.229;0.05810805420000002;-0.005980009979999999;0.005382;0.0579541935
1;7497.3608;0.05753088389999998;-0.0010949598660000002;0.005382;0.0579541935
2;5647.2583;0.0579541935;0.0015030665789999998;0.005382;0.0579541935
3;4216.3496;0.05936333130000001;0.003955164780000001;0.005382;0.0579541935
4;3161.0112;0.061410052199999995;0.006580596329999999;0.005382;0.0579541935
5;2370.7585;0.06251220989999999;0.008858685149999998;0.005382;0.0579541935
6;1778.2927;0.06490660889999998;0.011275210800000001;0.005382;0.0579541935
7;1333.7194;0.06671789460000002;0.01519555317;0.005382;0.0579541935
8;1000.3201;0.07015683570000003;0.01713476394;0.005382;0.0579541935
9;750.24042;0.073712184;0.01841584458;0.005382;0.0579541935
10;562.33929;0.07707244440000002;0.0221449893;0.005382;0.0579541935
11;421.75452;0.08243428620000001;0.0250655517;0.005382;0.0579541935
12;316.31586;0.08723204280000002;0.027785570399999997;0.005382;0.0579541935
13;237.20122;0.0911122863;0.0300235488;0.005382;0.0579541935
14;177.78128;0.09805912199999998;0.032375622300000004;0.005382;0.0579541935
15;133.33597;0.10451065800000003;0.0343912317;0.005382;0.0579541935
16;100.03201;0.11006076899999999;0.037318669500000005;0.005382;0.0579541935
17;75.02404;0.11483255699999999;0.039885339900000004;0.005382;0.0579541935
18;56.241817000000005;0.11916193800000002;0.044287532100000006;0.005382;0.0579541935
19;42.172740999999995;0.12835414199999998;0.0488111232;0.005382;0.0579541935
20;31.629551;0.13581042300000004;0.056650387499999996;0.005382;0.0579541935
21;23.702973999999998;0.14754404699999998;0.064398558;0.005382;0.0579541935
22;17.796129;0.159140058;0.07243621979999999;0.005382;0.0579541935
23;13.347098;0.17852213399999997;0.0802263168;0.005382;0.0579541935
24;10.003200999999999;0.196449267;0.0826009779;0.005382;0.0579541935
25;7.497598599999999;0.21770229600000007;0.0796104708;0.005382;0.0579541935
26;5.6205034000000005;0.23339742300000002;0.0650885361;0.005382;0.0579541935
27;4.2184129;0.25135372500000003;0.07845080880000001;0.005382;0.0579541935
28;3.1603966;0.26082751800000004;0.0691630212;0.005382;0.0579541935
29;2.3717363;0.284565246;0.0687399573;0.005382;0.0579541935
30;1.7796129;0.2908605;0.06744195150000001;0.005382;0.0579541935
31;1.3341014;0.301555863;0.06166527150000001;0.005382;0.0579541935
32;1.0000638000000002;0.331062795;0.05898487349999999;0.005382;0.0579541935
