;freq/Hz;Re(Z);Im(Z);r;Or
0;10002.229;0.05838645960000001;-0.0275727228;0.005382;0.06275717070000003
1;7469.9731;0.05797310610000002;-0.017864593949999997;0.005382;0.06275717070000003
2;5623.4634;0.058657880399999994;-0.011367970740000002;0.005382;0.06275717070000003
3;4166.333;0.0593909841;-0.0057251648999999995;0.005382;0.06275717070000003
4;3110.9958;0.0615454896;-0.0005075628600000001;0.005382;0.06275717070000003
5;2322.77;0.06275717070000003;0.0042233316299999995;0.005382;0.06275717070000003
6;1735.5554;0.0645127938;0.0080482521;0.005382;0.06275717070000003
7;1295.4148;0.06699995610000001;0.01180145421;0.005382;0.06275717070000003
8;967.8317900000001;0.06999460440000002;0.01445630844;0.005382;0.06275717070000003
9;723.37988;0.07351492469999998;0.017690045730000003;0.005382;0.06275717070000003
10;540.17285;0.07734085590000002;0.021086190299999998;0.005382;0.06275717070000003
11;403.06525;0.08136506280000004;0.0237084855;0.005382;0.06275717070000003
12;301.2532;0.08659121310000001;0.026607756;0.005382;0.06275717070000003
13;225.07205;0.09178237530000004;0.029789770499999996;0.005382;0.06275717070000003
14;168.1171;0.09657025560000002;0.0320756667;0.005382;0.06275717070000003
15;125.52214;0.10271633400000002;0.034721238300000005;0.005382;0.06275717070000003
16;93.71051800000001;0.10967346600000002;0.037500300599999994;0.005382;0.06275717070000003
17;70.022408;0.11571900899999998;0.04062279059999999;0.005382;0.06275717070000003
18;52.2925;0.122171784;0.045661144199999996;0.005382;0.06275717070000003
19;39.062496;0.12931980600000004;0.05168659019999999;0.005382;0.06275717070000003
20;29.151121000000003;0.137625264;0.0565680507;0.005382;0.06275717070000003
21;21.792187;0.14829752699999998;0.0651163317;0.005382;0.06275717070000003
22;16.276042999999998;0.16357929;0.0745046358;0.005382;0.06275717070000003
23;12.150079;0.18209488499999998;0.0812481327;0.005382;0.06275717070000003
24;9.0632257;0.20240942399999998;0.08358049980000001;0.005382;0.06275717070000003
25;6.781683900000001;0.221069793;0.08625888809999999;0.005382;0.06275717070000003
26;5.059908900000001;0.240088989;0.07909882680000001;0.005382;0.06275717070000003
27;3.7778049;0.25243717800000004;0.0771803403;0.005382;0.06275717070000003
28;2.8244757999999996;0.26813402700000005;0.07766951849999999;0.005382;0.06275717070000003
29;2.109206;0.286640214;0.0761405946;0.005382;0.06275717070000003
30;1.5751007;0.29699327699999994;0.055807815000000004;0.005382;0.06275717070000003
31;1.1748117;0.30535932;0.0504467166;0.005382;0.06275717070000003
32;0.87780881;0.31573936799999996;0.0479723013;0.005382;0.06275717070000003
33;0.65651262;0.32955192899999997;0.0523519668;0.005382;0.06275717070000003
34;0.48987335;0.34149824100000004;0.043944474000000004;0.005382;0.06275717070000003
35;0.36592504;0.34026814499999997;0.0385509915;0.005382;0.06275717070000003
36;0.27337465;0.35688790200000003;0.0396040827;0.005382;0.06275717070000003
37;0.2042484;0.3666395250000001;-0.00043465571099999997;0.005382;0.06275717070000003
38;0.15246877;0.35708912400000004;0.016981965209999998;0.005382;0.06275717070000003
